id,label,umls_xref
DOID:6787,childhood vagina botryoid rhabdomyosarcoma,UMLS_CUI:C1332945
DOID:6788,vagina botryoid rhabdomyosarcoma,UMLS_CUI:C1511275
DOID:6789,vulvar childhood botryoid-type embryonal rhabdomyosarcoma,UMLS_CUI:C1332946
DOID:679,basal ganglia disease,UMLS_CUI:C0004782
DOID:680,tauopathy,UMLS_CUI:C0949664
DOID:6804,colon Kaposi sarcoma,UMLS_CUI:C1333091
DOID:681,progressive bulbar palsy,UMLS_CUI:C0030442
DOID:6811,juvenile pilocytic astrocytoma,UMLS_CUI:C0280783
DOID:6812,childhood pilocytic astrocytoma,UMLS_CUI:C1332995
DOID:682,compartment syndrome,UMLS_CUI:C0009492
DOID:6823,pancreatoblastoma,UMLS_CUI:C0334489
DOID:6827,pancreatic solid pseudopapillary carcinoma,UMLS_CUI:C1336029
DOID:683,motor neuritis,UMLS_CUI:C0235025
DOID:6837,rete ovarii adenoma,UMLS_CUI:C1514905
DOID:6838,rete ovarii cystadenofibroma,UMLS_CUI:C1514906
DOID:6839,breast intraductal proliferative lesion,UMLS_CUI:C1334631
DOID:684,hepatocellular carcinoma,UMLS_CUI:C2239176
DOID:6841,flat ductal epithelial atypia,UMLS_CUI:C1333620
DOID:6844,kidney pelvis sarcomatoid transitional cell carcinoma,UMLS_CUI:C1335752
DOID:6845,infiltrating ureter transitional cell carcinoma,UMLS_CUI:C1512750
DOID:6846,familial melanoma,UMLS_CUI:C1512419
DOID:6847,adult botryoid rhabdomyosarcoma,UMLS_CUI:C1332185
DOID:6848,adult vagina botryoid rhabdomyosarcoma,UMLS_CUI:C1515893
DOID:6854,ethmoid sinus ectopic meningioma,UMLS_CUI:C1333475
DOID:6856,pineal region teratoma,UMLS_CUI:C1335419
DOID:6857,pineal region mature teratoma,UMLS_CUI:C1335417
DOID:6858,pineal region immature teratoma,UMLS_CUI:C1335416
DOID:686,liver carcinoma,UMLS_CUI:C0279000
DOID:6865,oxyphilic endometrial endometrioid adenocarcinoma,UMLS_CUI:C1518768
DOID:6867,mediastinal gray zone lymphoma,UMLS_CUI:C1334657
DOID:6868,mediastinal malignant lymphoma,UMLS_CUI:C1334665
DOID:6869,parasagittal meningioma,UMLS_CUI:C0751304
DOID:687,hepatoblastoma,UMLS_CUI:C0206624
DOID:6871,spinal cord neuroblastoma,UMLS_CUI:C1336046
DOID:6872,spinal cord primitive neuroectodermal neoplasm,UMLS_CUI:C1336048
DOID:6873,skin tag,UMLS_CUI:C0037293
DOID:688,embryonal cancer,UMLS_CUI:C0027654
DOID:6880,small bowel fibrosarcoma,UMLS_CUI:C1335994
DOID:6886,ureter small cell carcinoma,UMLS_CUI:C1336878
DOID:6888,ureter transitional cell carcinoma,UMLS_CUI:C0577692
DOID:6898,ovarian seromucinous carcinoma,UMLS_CUI:C0279392
DOID:6901,familiar ovarian carcinoma,UMLS_CUI:C1333992
DOID:6903,eye lymphoma,UMLS_CUI:C0730306
DOID:6906,glomangiomatosis,UMLS_CUI:C1333824
DOID:6917,predominantly cortical thymoma,UMLS_CUI:C1266094
DOID:6925,peroneal nerve paralysis,UMLS_CUI:C0270810
DOID:6929,retinal edema,UMLS_CUI:C0242420
DOID:693,dental enamel hypoplasia,UMLS_CUI:C0011351
DOID:6931,papillary extrahepatic bile duct adenocarcinoma,UMLS_CUI:C0861858
DOID:6932,urinary bladder inverted papilloma,UMLS_CUI:C1511190
DOID:6933,bladder transitional cell papilloma,UMLS_CUI:C0235754|UMLS_CUI:C1384678
DOID:6934,urethra inverted papilloma,UMLS_CUI:C1336887
DOID:6935,ureter inverted papilloma,UMLS_CUI:C1336874
DOID:6936,ureter urothelial papilloma,UMLS_CUI:C1519823
DOID:6938,childhood intraocular retinoblastoma,UMLS_CUI:C1321869
DOID:6939,childhood brain meningioma,UMLS_CUI:C1332949
DOID:6943,vulvar inverted follicular keratosis,UMLS_CUI:C1520084
DOID:6944,vulvar seborrheic keratosis,UMLS_CUI:C1336981
DOID:6945,inverted follicular keratosis,UMLS_CUI:C0334019
DOID:6947,sphenoidal sinus benign neoplasm,UMLS_CUI:C0345676
DOID:6948,malignant gastric teratoma,UMLS_CUI:C1334151
DOID:6950,combat disorder,UMLS_CUI:C0009426
DOID:6951,telangiectatic osteogenic sarcoma,UMLS_CUI:C0259782
DOID:6958,aleukemic monocytic leukemia cutis,UMLS_CUI:C1332232
DOID:6959,rectal cloacogenic carcinoma,UMLS_CUI:C1333074
DOID:6961,Bartholin's gland squamous cell carcinoma,UMLS_CUI:C1511052
DOID:6969,acute canaliculitis,UMLS_CUI:C0339130
DOID:6970,acute inflammation of lacrimal passage,UMLS_CUI:C0339129
DOID:6975,bladder urothelial papillary carcinoma,UMLS_CUI:C1518882
DOID:6976,micropapillary variant infiltrating bladder urothelial carcinoma,UMLS_CUI:C1517579
DOID:6977,pancreatic cholera,UMLS_CUI:C0086768
DOID:698,dentin sensitivity,UMLS_CUI:C0011432
DOID:6988,peripheral epithelioid sarcoma,UMLS_CUI:C1333306
DOID:699,mitochondrial myopathy,UMLS_CUI:C0162670
DOID:6992,intraocular mixed cell type melanoma,UMLS_CUI:C0279693
DOID:6993,iris mixed cell melanoma,UMLS_CUI:C1334210
DOID:6994,malignant iris melanoma,UMLS_CUI:C0346373
DOID:6996,intermediate cell type choroid melanoma,UMLS_CUI:C1334208
DOID:6997,intermediate cell type ciliary body melanoma,UMLS_CUI:C1334209
DOID:6998,gallbladder mucinous carcinoma,UMLS_CUI:C1333750
DOID:700,mitochondrial metabolism disease,UMLS_CUI:C0751651
DOID:7004,ACTH-secreting pituitary adenoma,UMLS_CUI:C1306214
DOID:7005,gemistocytic astrocytoma,UMLS_CUI:C0334581
DOID:7007,childhood cerebral astrocytoma,UMLS_CUI:C0338070
DOID:7008,protoplasmic astrocytoma,UMLS_CUI:C0334580
DOID:701,dentin dysplasia,UMLS_CUI:C0011430
DOID:7013,ovarian mucinous cystadenofibroma,UMLS_CUI:C1518725
DOID:7014,infiltrating lipoma,UMLS_CUI:C0334473
DOID:7016,tendon sheath lipoma,UMLS_CUI:C1336703
DOID:7017,lumbosacral lipoma,UMLS_CUI:C1334438
DOID:7024,mucinous intrahepatic cholangiocarcinoma,UMLS_CUI:C1513718
DOID:7030,bronchial mucus gland adenoma,UMLS_CUI:C1332640
DOID:7031,glottis squamous cell carcinoma,UMLS_CUI:C0280325
DOID:7032,bile duct clear cell adenocarcinoma,UMLS_CUI:C0861855
DOID:7033,anisakiasis,UMLS_CUI:C0162576
DOID:7037,childhood immature teratoma of ovary,UMLS_CUI:C1332990
DOID:7039,Borst-Jadassohn intraepidermal carcinoma,UMLS_CUI:C0334260
DOID:7040,uveal epithelioid cell melanoma,UMLS_CUI:C1333422
DOID:7041,choroid epithelioid cell melanoma,UMLS_CUI:C1333024
DOID:7042,ciliary body epithelioid cell melanoma,UMLS_CUI:C1333050
DOID:7045,basaloid lung carcinoma,UMLS_CUI:C1332463
DOID:7046,cervical basaloid squamous cell carcinoma,UMLS_CUI:C1511063
DOID:7047,penis basaloid carcinoma,UMLS_CUI:C1332462
DOID:7049,basaloid squamous cell skin carcinoma,UMLS_CUI:C1335973
DOID:705,Leber hereditary optic neuropathy,UMLS_CUI:C0917796
DOID:7050,thymus basaloid carcinoma,UMLS_CUI:C1332464
DOID:7051,esophageal basaloid squamous cell carcinoma,UMLS_CUI:C1333443
DOID:7054,multiple skull base meningioma,UMLS_CUI:C1334829
DOID:706,mature B-cell neoplasm,UMLS_CUI:C1334633
DOID:707,B-cell lymphoma,UMLS_CUI:C0079731
DOID:7071,spinal cord dermoid cyst,UMLS_CUI:C1333278
DOID:7076,breast lipid-rich carcinoma,UMLS_CUI:C1517894
DOID:7077,malignant melanocytic peripheral nerve sheath tumor of mediastinum,UMLS_CUI:C1334600
DOID:7079,adult cystic teratoma,UMLS_CUI:C1368888
DOID:7081,lung mixed small cell and squamous cell carcinoma,UMLS_CUI:C1334788
DOID:7086,multicentric papillary thyroid carcinoma,UMLS_CUI:C1334817
DOID:7088,columnar cell variant papillary carcinoma,UMLS_CUI:C1333120
DOID:7089,tall cell variant papillary carcinoma,UMLS_CUI:C1336695
DOID:709,splenic manifestation of hairy cell leukemia,UMLS_CUI:C0153832|UMLS_CUI:C1336064
DOID:7095,childhood epithelioid sarcoma,UMLS_CUI:C0279989
DOID:7097,macrocystic pattern testicular yolk sac tumor,UMLS_CUI:C1515307
DOID:710,splenic manifestation of leukemia,UMLS_CUI:C1336065
DOID:7103,diaphragma sellae meningioma,UMLS_CUI:C1333283
DOID:7105,epiglottis neoplasm,UMLS_CUI:C1290353
DOID:711,refractory hairy cell leukemia,UMLS_CUI:C0279780
DOID:712,refractory hematologic cancer,UMLS_CUI:C1335724
DOID:7127,radiation cystitis,UMLS_CUI:C0156270
DOID:713,HCL-V,UMLS_CUI:C0349633
DOID:7132,urinary bladder small cell neuroendocrine carcinoma,UMLS_CUI:C1332564
DOID:7133,gallbladder small cell carcinoma,UMLS_CUI:C1333759
DOID:7134,esophagus small cell carcinoma,UMLS_CUI:C1112474
DOID:7136,ampulla of Vater small cell carcinoma,UMLS_CUI:C1332250
DOID:7138,cystitis cystica,UMLS_CUI:C0152262
DOID:7139,endometrial small cell carcinoma,UMLS_CUI:C1516858
DOID:7140,Bartholin's gland small cell carcinoma,UMLS_CUI:C1511051
DOID:7141,prostate small cell carcinoma,UMLS_CUI:C1300585
DOID:7142,thymus small cell carcinoma,UMLS_CUI:C1335980
DOID:7144,laryngeal small cell carcinoma,UMLS_CUI:C1334378
DOID:7146,Langerhans cell sarcoma,UMLS_CUI:C1260327
DOID:7147,ankylosing spondylitis,UMLS_CUI:C0038013
DOID:7148,rheumatoid arthritis,UMLS_CUI:C0003873
DOID:7152,prostate stromal sarcoma,UMLS_CUI:C1335521
DOID:7160,rectal leiomyoma,UMLS_CUI:C1335682
DOID:7165,subacute thyroiditis,UMLS_CUI:C0040149
DOID:7166,thyroiditis,UMLS_CUI:C0040147
DOID:7168,lung occult adenocarcinoma,UMLS_CUI:C1335096
DOID:7169,lung occult large cell carcinoma,UMLS_CUI:C1335095
DOID:7173,cloacogenic carcinoma,UMLS_CUI:C0334273
DOID:7174,anus basaloid carcinoma,UMLS_CUI:C0280470
DOID:7175,anal Buschke-Lowenstein tumor,UMLS_CUI:C1332278
DOID:7177,anal canal squamous cell carcinoma,UMLS_CUI:C1332262
DOID:7179,mixed eosinophil-basophil adenoma,UMLS_CUI:C0334312
DOID:718,autoimmune hemolytic anemia,UMLS_CUI:C0002880
DOID:7181,benign dermal neurilemmoma,UMLS_CUI:C1332490
DOID:7187,subacute lymphocytic thyroiditis,UMLS_CUI:C1306804
DOID:7188,autoimmune thyroiditis,UMLS_CUI:C0920350
DOID:7191,ovarian endometrioid cystadenoma,UMLS_CUI:C1518713
DOID:7192,hereditary conventional renal cell carcinoma,UMLS_CUI:C1333985
DOID:7198,maxillary sinus adenoid cystic carcinoma,UMLS_CUI:C1334643
DOID:720,normocytic anemia,UMLS_CUI:C0085577
DOID:7202,intermediate malignant teratoma,UMLS_CUI:C0334522
DOID:7206,melanomatosis,UMLS_CUI:C1334691
DOID:7207,lung combined large cell neuroendocrine carcinoma,UMLS_CUI:C1333122
DOID:7210,psammomatous meningioma,UMLS_CUI:C0334607
DOID:7211,fibrous meningioma,UMLS_CUI:C0334606
DOID:7212,meningothelial meningioma,UMLS_CUI:C0334605
DOID:7213,transitional meningioma,UMLS_CUI:C0334611
DOID:7214,noninvasive malignant thymoma,UMLS_CUI:C0278847
DOID:7221,gallbladder papillary carcinoma,UMLS_CUI:C5399921
DOID:7223,breast giant fibroadenoma,UMLS_CUI:C0346157
DOID:7224,spinal meninges cancer,UMLS_CUI:C0153647
DOID:7230,postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,UMLS_CUI:C1333037
DOID:7231,childhood CNS embryonal cell carcinoma,UMLS_CUI:C1377605
DOID:7232,central nervous system embryonal carcinoma,UMLS_CUI:C1333377
DOID:7233,adult central nervous system embryonal carcinoma,UMLS_CUI:C1370503
DOID:7234,mucinous cystadenocarcinoma of pancreas,UMLS_CUI:C2063873
DOID:7235,pancreatic mucinous cystadenoma,UMLS_CUI:C1518872
DOID:7236,pancreatic invasive mucinous cystadenocarcinoma,UMLS_CUI:C1518870
DOID:7237,pancreatic non-invasive mucinous cystadenocarcinoma,UMLS_CUI:C1266078
DOID:724,female stress incontinence,UMLS_CUI:C0038437
DOID:7241,uterine corpus apoplectic leiomyoma,UMLS_CUI:C1519852
DOID:7242,uterine corpus cellular leiomyoma,UMLS_CUI:C1519845
DOID:7244,bladder urachal urothelial carcinoma,UMLS_CUI:C1511207
DOID:7246,lymphoepithelioma-like acinar prostate adenocarcinoma,UMLS_CUI:C1515864
DOID:7263,selective IgD deficiency disease,UMLS_CUI:C0398695
DOID:7266,familiar fallopian tube carcinoma,UMLS_CUI:C1512418
DOID:7267,lung clear cell carcinoma,UMLS_CUI:C0345959
DOID:7269,cribriform variant testicular seminoma,UMLS_CUI:C1515292
DOID:727,premenstrual tension,UMLS_CUI:C0376356
DOID:728,nodular episcleritis,UMLS_CUI:C0155352
DOID:7280,congenital epulis,UMLS_CUI:C0376319
DOID:7284,Skene gland carcinoma,UMLS_CUI:C1335352|UMLS_CUI:C1527427
DOID:7289,"endometrial endometrioid adenocarcinoma, secretory variant",UMLS_CUI:C1266057
DOID:7293,mucin-rich endometrial endometrioid adenocarcinoma,UMLS_CUI:C1513711
DOID:7297,childhood extraosseous osteosarcoma,UMLS_CUI:C1332968
DOID:730,urethral benign neoplasm,UMLS_CUI:C0041971
DOID:7302,endodermal sinus pattern testicular yolk sac tumor,UMLS_CUI:C1515303
DOID:7305,astroblastoma,UMLS_CUI:C0334587
DOID:731,urinary system benign neoplasm,UMLS_CUI:C0042076
DOID:7312,breast adenomyoepithelial adenosis,UMLS_CUI:C1511283
DOID:7315,Jewett-Marshall bladder cancer,UMLS_CUI:C1336362
DOID:7319,axonal neuropathy,UMLS_CUI:C0270921
DOID:732,urethral disease,UMLS_CUI:C0041969
DOID:7320,ovarian serous cystadenofibroma,UMLS_CUI:C0877572
DOID:7326,cranial pseudosarcomatous fasciitis,UMLS_CUI:C1333162
DOID:7327,pseudosarcomatous fibromatosis,UMLS_CUI:C0410005
DOID:7328,iris spindle cell melanoma,UMLS_CUI:C1334287
DOID:7332,esophageal tuberculosis,UMLS_CUI:C0152902
DOID:7333,nephrogenic adenoma of urinary bladder,UMLS_CUI:C1336892
DOID:7334,nephrogenic adenoma,UMLS_CUI:C0334039
DOID:734,urethra cancer,UMLS_CUI:C0153620|UMLS_CUI:C0700101
DOID:7340,childhood ovarian dysgerminoma,UMLS_CUI:C1332988
DOID:7347,ovarian stromal hyperthecosis,UMLS_CUI:C1518743
DOID:7350,thymic dysplasia,UMLS_CUI:C1331541
DOID:7356,rectum sarcomatoid carcinoma,UMLS_CUI:C1335689
DOID:736,male urethral cancer,UMLS_CUI:C1518164
DOID:7360,solid pattern testicular yolk sac tumor,UMLS_CUI:C1515312
DOID:7365,Kimura disease,UMLS_CUI:C0033838
DOID:7371,superficial urinary bladder cancer,UMLS_CUI:C1336527
DOID:7378,pituitary hypoplasia,UMLS_CUI:C0948740
DOID:7379,adrenal medulla carcinoma,UMLS_CUI:C1334717
DOID:738,female urethral cancer,UMLS_CUI:C1517154
DOID:7380,squamous cell papilloma of skin,UMLS_CUI:C0345983
DOID:7381,lymphohistiocytoid mesothelioma,UMLS_CUI:C1334464
DOID:7388,pulmonary vein leiomyosarcoma,UMLS_CUI:C1335575
DOID:7389,pulmonary artery leiomyosarcoma,UMLS_CUI:C1335572
DOID:7390,superior vena cava leiomyosarcoma,UMLS_CUI:C1336531
DOID:7398,cerebral primitive neuroectodermal tumor,UMLS_CUI:C0751675
DOID:74,hematopoietic system disease,UMLS_CUI:C0018939
DOID:7400,Nijmegen breakage syndrome,UMLS_CUI:C0398791
DOID:7401,colonic L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274139
DOID:7402,L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274140
DOID:7408,vulvar keratoacanthoma,UMLS_CUI:C4288007
DOID:7409,vulvar non-keratinizing squamous cell carcinoma,UMLS_CUI:C1520092
DOID:7411,ovarian endometrioid cystadenofibroma,UMLS_CUI:C1335158
DOID:7426,cutaneous anthrax,UMLS_CUI:C0003177
DOID:7427,anthrax disease,UMLS_CUI:C0003175
DOID:7428,pineal region germinoma,UMLS_CUI:C0854912
DOID:7429,childhood brain germinoma,UMLS_CUI:C1332948
DOID:743,dermatographia,UMLS_CUI:C0343065
DOID:7430,childhood germ cell brain tumor,UMLS_CUI:C1377598
DOID:7435,polyvesicular vitelline pattern testicular yolk sac tumor,UMLS_CUI:C1515311
DOID:7436,sarcomatoid uterine corpus endometrioid adenocarcinoma,UMLS_CUI:C1336913
DOID:7437,uterus perivascular epithelioid cell tumor,UMLS_CUI:C1519862
DOID:7438,ovarian clear cell cystadenocarcinoma,UMLS_CUI:C0279667
DOID:7439,polyp of middle ear,UMLS_CUI:C0271466
DOID:7441,chronic metabolic polyneuropathy,UMLS_CUI:C1333042
DOID:7444,obsolete diffuse intraductal papillomatosis,UMLS_CUI:C1377912
DOID:745,epididymis adenomatoid tumor,UMLS_CUI:C1333415
DOID:7457,enterobiasis,UMLS_CUI:C0030100
DOID:7459,acantholytic variant squamous cell breast carcinoma,UMLS_CUI:C1519485
DOID:746,adenomatoid tumor,UMLS_CUI:C0206675
DOID:7460,spindle cell variant squamous cell breast carcinoma,UMLS_CUI:C1519487
DOID:7461,large cell keratinizing variant squamous cell breast carcinoma,UMLS_CUI:C1519486
DOID:7463,childhood pleomorphic rhabdomyosarcoma,UMLS_CUI:C0279614
DOID:7465,chronic NK-cell lymphocytosis,UMLS_CUI:C1512709
DOID:7474,malignant pleural mesothelioma,UMLS_CUI:C0812413
DOID:7475,diverticulitis,UMLS_CUI:C0012813
DOID:7479,duodenal somatostatinoma,UMLS_CUI:C1333320
DOID:7480,large cell carcinoma with rhabdoid phenotype,UMLS_CUI:C1265997
DOID:7482,petrous apex meningioma,UMLS_CUI:C1335396
DOID:7483,cervical keratinizing squamous cell carcinoma,UMLS_CUI:C1517658
DOID:7488,posterior urethra cancer,UMLS_CUI:C0279931
DOID:7489,Osgood-Schlatter's disease,UMLS_CUI:C0029376
DOID:7491,vulvar proximal-type epithelioid sarcoma,UMLS_CUI:C1520093
DOID:7492,central epithelioid sarcoma,UMLS_CUI:C1335563
DOID:7497,brain ependymoma,UMLS_CUI:C0238029
DOID:75,lymphatic system disease,UMLS_CUI:C0024228
DOID:750,peptic ulcer disease,UMLS_CUI:C0030920
DOID:7501,childhood infratentorial ependymoma,UMLS_CUI:C0278599
DOID:7502,childhood supratentorial ependymoma,UMLS_CUI:C0278650
DOID:7503,extrahepatic bile duct papillary adenoma,UMLS_CUI:C1333510
DOID:7505,small intestine benign neoplasm,UMLS_CUI:C0345832
DOID:7506,small intestinal L-cell glucagon-like peptide producing tumor,UMLS_CUI:C3274143
DOID:7511,breast intraductal papillomatosis,UMLS_CUI:C1334247
DOID:7514,Wolffian adnexal neoplasm,UMLS_CUI:C1520159
DOID:7515,lumbar spinal canal and spinal cord meningioma,UMLS_CUI:C1334436
DOID:7516,childhood central nervous system mixed germ cell tumor,UMLS_CUI:C1332956
DOID:7518,inhibited female orgasm,UMLS_CUI:C0033948
DOID:7519,endocervical carcinoma,UMLS_CUI:C1299237
DOID:752,peptic ulcer perforation,UMLS_CUI:C0030925
DOID:7520,periductal breast myoepitheliosis,UMLS_CUI:C1518974
DOID:7521,breast myoepitheliosis,UMLS_CUI:C1513799
DOID:7522,"childhood infratentorial embryonal tumor with multilayered rosettes, C19MC-altered",UMLS_CUI:C1332972
DOID:7527,acute gonococcal endometritis,UMLS_CUI:C0153196
DOID:7528,acute endometritis,UMLS_CUI:C0238103
DOID:7531,anal gland adenocarcinoma,UMLS_CUI:C1266027
DOID:7532,squamous papillomatosis,UMLS_CUI:C1378340
DOID:7538,breast ductal adenoma,UMLS_CUI:C1511307
DOID:7539,pregnancy adenoma,UMLS_CUI:C1266023
DOID:754,bladder tuberculosis,UMLS_CUI:C0152793
DOID:7540,breast apocrine adenoma,UMLS_CUI:C1388299
DOID:7541,mixed epithelial/mesenchymal metaplastic breast carcinoma,UMLS_CUI:C1513365
DOID:7542,osteosarcoma arising in bone Paget's disease,UMLS_CUI:C0334546
DOID:7549,ceruminoma,UMLS_CUI:C0334352
DOID:7551,gonorrhea,UMLS_CUI:C0018081
DOID:7553,infiltrating bladder urothelial carcinoma sarcomatoid variant,UMLS_CUI:C1512743
DOID:7558,glossopharyngeal motor neuropathy,UMLS_CUI:C0751942
DOID:7559,asymmetric motor neuropathy,UMLS_CUI:C1332341
DOID:7565,vulvar eccrine porocarcinoma,UMLS_CUI:C1520081
DOID:7566,eccrine porocarcinoma,UMLS_CUI:C1266065
DOID:7567,vulvar clear cell hidradenocarcinoma,UMLS_CUI:C1520076
DOID:7574,pancreatic intraductal papillary-colloid carcinoma,UMLS_CUI:C1335304
DOID:7575,pancreatic intraductal papillary-mucinous neoplasm,UMLS_CUI:C1266071
DOID:7577,pancreatic foamy gland adenocarcinoma,UMLS_CUI:C1335303
DOID:7578,breast scirrhous carcinoma,UMLS_CUI:C0346151
DOID:758,situs inversus,UMLS_CUI:C0037221
DOID:7583,glottis verrucous carcinoma,UMLS_CUI:C0280329
DOID:7584,subglottis verrucous carcinoma,UMLS_CUI:C0280330
DOID:7585,subglottis squamous cell carcinoma,UMLS_CUI:C0280326
DOID:7586,supraglottis verrucous carcinoma,UMLS_CUI:C0280331
DOID:7587,supraglottis squamous cell carcinoma,UMLS_CUI:C0749163
DOID:7591,gestational ovarian choriocarcinoma,UMLS_CUI:C1517538
DOID:7596,asbestos-related lung carcinoma,UMLS_CUI:C1332337
DOID:7598,cervical lymphoepithelioma-like carcinoma,UMLS_CUI:C1516418
DOID:7599,lymphoepithelioma-like thymic carcinoma,UMLS_CUI:C0279706
DOID:76,stomach disease,UMLS_CUI:C0038354
DOID:7600,infiltrating bladder lymphoepithelioma-like carcinoma,UMLS_CUI:C1512736
DOID:7602,conventional osteosarcoma,UMLS_CUI:C1266166
DOID:7603,fibrosarcomatous osteosarcoma,UMLS_CUI:C0279602
DOID:7607,chief cell adenoma,UMLS_CUI:C0334320
DOID:7608,parathyroid adenoma,UMLS_CUI:C0262587
DOID:7609,parathyroid transitional clear cell adenoma,UMLS_CUI:C0279700
DOID:7610,mixed cell type adenoma of parathyroid,UMLS_CUI:C0279701
DOID:7611,parathyroid oncocytic adenoma,UMLS_CUI:C1335351
DOID:7612,childhood intracortical osteosarcoma,UMLS_CUI:C1332974
DOID:7613,sarcomatosis of the meninges,UMLS_CUI:C0334612
DOID:7614,meninges sarcoma,UMLS_CUI:C0302327
DOID:7615,sarcomatosis,UMLS_CUI:C0334451
DOID:7631,"adult embryonal tumor with multilayered rosettes, C19MC-altered",UMLS_CUI:C0281330
DOID:7632,Cowper gland carcinoma,UMLS_CUI:C1516284
DOID:7633,macular holes,UMLS_CUI:C0024441
DOID:7634,suprasellar meningioma,UMLS_CUI:C1336535
DOID:7635,Gasserian ganglion meningioma,UMLS_CUI:C1333760
DOID:7639,malignant granular cell skin tumor,UMLS_CUI:C1334575
DOID:7642,cholangiolocellular carcinoma,UMLS_CUI:C1516490
DOID:7643,acantholytic squamous cell skin carcinoma,UMLS_CUI:C0345979
DOID:7646,multiple spinal canal and spinal cord meningioma,UMLS_CUI:C1334825
DOID:7650,pulmonary type ovarian small cell carcinoma,UMLS_CUI:C1518737
DOID:7651,small-cell carcinoma of the ovary of hypercalcemic type,UMLS_CUI:C1518736
DOID:7656,adult infiltrating astrocytic neoplasm,UMLS_CUI:C0281329
DOID:7665,non-gestational ovarian choriocarcinoma,UMLS_CUI:C1518355
DOID:767,muscular atrophy,UMLS_CUI:C0026846
DOID:7675,testicular fibroma,UMLS_CUI:C1515282
DOID:7676,testicular thecoma,UMLS_CUI:C1515299
DOID:7678,sphenoid sinus inverted papilloma,UMLS_CUI:C1336037
DOID:7679,sphenoid sinus Schneiderian papilloma,UMLS_CUI:C1336038
DOID:768,retinoblastoma,UMLS_CUI:C0035335
DOID:7684,maxillary sinus adenocarcinoma,UMLS_CUI:C1334642
DOID:7685,pancreatic non-invasive intraductal papillary-mucinous carcinoma,UMLS_CUI:C1518873
DOID:7689,leptomeninges sarcoma,UMLS_CUI:C1384416
DOID:769,neuroblastoma,UMLS_CUI:C0027819
DOID:7693,abdominal aortic aneurysm,UMLS_CUI:C0162871
DOID:7694,bladder urachal adenocarcinoma,UMLS_CUI:C1511204
DOID:7696,lung hilum cancer,UMLS_CUI:C0346601
DOID:7697,pancreatic ACTH hormone producing tumor,UMLS_CUI:C1335300
DOID:7698,non-functioning pancreatic endocrine tumor,UMLS_CUI:C1334977
DOID:77,gastrointestinal system disease,UMLS_CUI:C0012242
DOID:7707,rectum signet ring adenocarcinoma,UMLS_CUI:C0279654
DOID:7708,perianal skin Paget's disease,UMLS_CUI:C1332270
DOID:771,retinal cell cancer,UMLS_CUI:C1335765
DOID:7713,tuberculum sellae meningioma,UMLS_CUI:C1336829
DOID:7716,mixed ductal-endocrine carcinoma,UMLS_CUI:C1301048
DOID:7717,colloid carcinoma of the pancreas,UMLS_CUI:C1333081
DOID:7725,epilepsy with generalized tonic-clonic seizures,UMLS_CUI:C0014549
DOID:7729,acinar cell cystadenocarcinoma,UMLS_CUI:C1266087
DOID:7731,childhood malignant hemangiopericytoma,UMLS_CUI:C0279983
DOID:7732,childhood malignant schwannoma,UMLS_CUI:C0279987
DOID:7733,signet ring cell intrahepatic cholangiocarcinoma,UMLS_CUI:C1519321
DOID:7735,pancreatic colloid cystadenoma,UMLS_CUI:C1335309
DOID:7736,retinal telangiectasia,UMLS_CUI:C0154835
DOID:774,retina lymphoma,UMLS_CUI:C0339556
DOID:7747,childhood extraocular retinoblastoma,UMLS_CUI:C1321870
DOID:775,intraocular lymphoma,UMLS_CUI:C0281658
DOID:7750,adult brain ependymoma,UMLS_CUI:C1332186
DOID:7752,extrahepatic biliary papillomatosis,UMLS_CUI:C1333511
DOID:7756,neonatal leukemia,UMLS_CUI:C0235813
DOID:7757,childhood leukemia,UMLS_CUI:C1332977
DOID:7762,childhood multilocular cystic kidney neoplasm,UMLS_CUI:C1332983
DOID:7763,carcinoma of supraglottis,UMLS_CUI:C1299240
DOID:7764,subglottis carcinoma,UMLS_CUI:C1299239
DOID:7765,Coats disease,UMLS_CUI:C0154832
DOID:778,delusional disorder,UMLS_CUI:C0011251
DOID:7787,breast osteosarcoma,UMLS_CUI:C1335149
DOID:7788,adult spinal cord ependymoma,UMLS_CUI:C1332215
DOID:780,placenta disease,UMLS_CUI:C0032045|UMLS_CUI:C0032962|UMLS_CUI:C0151864|UMLS_CUI:C1335423
DOID:7806,adult spinal cord glioblastoma multiforme,UMLS_CUI:C0559185
DOID:7807,choroid necrotic melanoma,UMLS_CUI:C1333026
DOID:7808,necrotic uveal melanoma,UMLS_CUI:C0279695
DOID:7817,mixed astrocytoma-ependymoma-oligodendroglioma,UMLS_CUI:C0280792
DOID:7818,petroclival meningioma,UMLS_CUI:C1335395
DOID:7819,sphenoorbital meningioma,UMLS_CUI:C1336040
DOID:782,renal infectious disease,UMLS_CUI:C0021313
DOID:7820,sphenocavernous meningioma,UMLS_CUI:C1336036
DOID:7824,spinal multifocal clear cell meningioma,UMLS_CUI:C1336051
DOID:7825,chronic toxic polyneuropathy,UMLS_CUI:C1333048
DOID:7826,adult papillary meningioma,UMLS_CUI:C0281334
