id	name	ICD-10-CM	MeSH	OMIM	SNOMED CT	GTR	gene-symbol	ghr-page
prostate-cancer	Prostate cancer	C61,D07.5	D011471	611959,300704,615452,608656,609558,611955,604845,610997,611100,601518,608658,611928,609299,610321,605097,603688,611958,300147,614731,602759,611868,609717,607592,176807	399068003	C3539120,C4722327,C1863600,C1970250,C2677821,C2931456	MAD1L1	https://www.ncbi.nlm.nih.gov/gene/8379
prostate-cancer	Prostate cancer	C61,D07.5	D011471	611959,300704,615452,608656,609558,611955,604845,610997,611100,601518,608658,611928,609299,610321,605097,603688,611958,300147,614731,602759,611868,609717,607592,176807	399068003	C3539120,C4722327,C1863600,C1970250,C2677821,C2931456	CHEK2	https://www.ncbi.nlm.nih.gov/gene/11200
prostate-cancer	Prostate cancer	C61,D07.5	D011471	611959,300704,615452,608656,609558,611955,604845,610997,611100,601518,608658,611928,609299,610321,605097,603688,611958,300147,614731,602759,611868,609717,607592,176807	399068003	C3539120,C4722327,C1863600,C1970250,C2677821,C2931456	EHBP1	https://www.ncbi.nlm.nih.gov/gene/23301
prostate-cancer	Prostate cancer	C61,D07.5	D011471	611959,300704,615452,608656,609558,611955,604845,610997,611100,601518,608658,611928,609299,610321,605097,603688,611958,300147,614731,602759,611868,609717,607592,176807	399068003	C3539120,C4722327,C1863600,C1970250,C2677821,C2931456	ELAC2	https://www.ncbi.nlm.nih.gov/gene/60528
protein-c-deficiency	Protein C deficiency		D020151	176860,612304	76407009,439274008,441188004,441101007	C2674321	PROC	https://medlineplus.gov/genetics/gene/proc
protein-s-deficiency	Protein S deficiency		D018455	612336	439702007,1563006,441189007,440988005	C3278211	PROS1	https://medlineplus.gov/genetics/gene/pros1
proteus-syndrome	Proteus syndrome		D016715	176920	23150001	C0085261	AKT1	https://medlineplus.gov/genetics/gene/akt1
prothrombin-deficiency	Prothrombin deficiency	D68.2	D007020	613679	73975000	C0272317	F2	https://medlineplus.gov/genetics/gene/f2
prothrombin-thrombophilia	Prothrombin thrombophilia	D68.52	D019851	176930,188050	441421001,441420000,440989002	C0272317	F2	https://medlineplus.gov/genetics/gene/f2
proximal-18q-deletion-syndrome	Proximal 18q deletion syndrome		D025063	601808		C0432443	18	https://medlineplus.gov/genetics/chromosome/18
pseudoachondroplasia	Pseudoachondroplasia		D004392	177170	22567005	C0410538	COMP	https://medlineplus.gov/genetics/gene/comp
pseudocholinesterase-deficiency	Pseudocholinesterase deficiency		D008661	177400	360607009,360589003,191397007,418059000	C1283400	BCHE	https://medlineplus.gov/genetics/gene/bche
pseudohypoaldosteronism-type-1	Pseudohypoaldosteronism type 1		D011546	177735,264350	43941006	C1449842,C5774176	NR3C2	https://medlineplus.gov/genetics/gene/nr3c2
pseudohypoaldosteronism-type-1	Pseudohypoaldosteronism type 1		D011546	177735,264350	43941006	C1449842,C5774176	SCNN1A	https://medlineplus.gov/genetics/gene/scnn1a
pseudohypoaldosteronism-type-1	Pseudohypoaldosteronism type 1		D011546	177735,264350	43941006	C1449842,C5774176	SCNN1B	https://medlineplus.gov/genetics/gene/scnn1b
pseudohypoaldosteronism-type-1	Pseudohypoaldosteronism type 1		D011546	177735,264350	43941006	C1449842,C5774176	SCNN1G	https://medlineplus.gov/genetics/gene/scnn1g
pseudohypoaldosteronism-type-2	Pseudohypoaldosteronism type 2		D011546	145260,614495,614496,614491,614492	15689008	C1840389	WNK1	https://medlineplus.gov/genetics/gene/wnk1
pseudohypoaldosteronism-type-2	Pseudohypoaldosteronism type 2		D011546	145260,614495,614496,614491,614492	15689008	C1840389	WNK4	https://medlineplus.gov/genetics/gene/wnk4
pseudohypoaldosteronism-type-2	Pseudohypoaldosteronism type 2		D011546	145260,614495,614496,614491,614492	15689008	C1840389	CUL3	https://medlineplus.gov/genetics/gene/cul3
pseudohypoaldosteronism-type-2	Pseudohypoaldosteronism type 2		D011546	145260,614495,614496,614491,614492	15689008	C1840389	KLHL3	https://medlineplus.gov/genetics/gene/klhl3
pseudoxanthoma-elasticum	Pseudoxanthoma elasticum		D011561	264800,177850	252246005,72744008	C0033847	ABCC6	https://medlineplus.gov/genetics/gene/abcc6
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	HLA-B	https://medlineplus.gov/genetics/gene/hla-b
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	IL23R	https://medlineplus.gov/genetics/gene/il23r
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	HLA-DRB1	https://medlineplus.gov/genetics/gene/hla-drb1
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	CARD14	https://medlineplus.gov/genetics/gene/card14
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	HLA-C	https://www.ncbi.nlm.nih.gov/gene/3107
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	IL12B	https://www.ncbi.nlm.nih.gov/gene/3593
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	IL13	https://www.ncbi.nlm.nih.gov/gene/3596
psoriatic-arthritis	Psoriatic arthritis	L40.52,L40.59,L40.50,L40.54,L40.51,L40.53,L40.5	D015535	607507	33339001	C1835223	TRAF3IP2	https://www.ncbi.nlm.nih.gov/gene/10758
pulmonary-alveolar-microlithiasis	Pulmonary alveolar microlithiasis	J84.02	D017563	265100	87153008	C0155912	SLC34A2	https://medlineplus.gov/genetics/gene/slc34a2
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	BMPR2	https://medlineplus.gov/genetics/gene/bmpr2
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	ENG	https://medlineplus.gov/genetics/gene/eng
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	ACVRL1	https://medlineplus.gov/genetics/gene/acvrl1
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	EIF2AK4	https://medlineplus.gov/genetics/gene/eif2ak4
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	CAV1	https://medlineplus.gov/genetics/gene/cav1
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	BMPR1B	https://www.ncbi.nlm.nih.gov/gene/658
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	CBLN2	https://www.ncbi.nlm.nih.gov/gene/870
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	KCNA5	https://www.ncbi.nlm.nih.gov/gene/3741
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	KCNK3	https://www.ncbi.nlm.nih.gov/gene/3777
pulmonary-arterial-hypertension	Pulmonary arterial hypertension	I27.0,I27.21	D065627	615344,615343,615342,178600	78862003,697897003,233944003,233943009	C3809192,C4552070,C3809198,C3888002	SMAD9	https://www.ncbi.nlm.nih.gov/gene/4093
pulmonary-veno-occlusive-disease	Pulmonary veno-occlusive disease		D011668	265450,234810	89420002	C3887658	BMPR2	https://medlineplus.gov/genetics/gene/bmpr2
pulmonary-veno-occlusive-disease	Pulmonary veno-occlusive disease		D011668	265450,234810	89420002	C3887658	EIF2AK4	https://medlineplus.gov/genetics/gene/eif2ak4
purine-nucleoside-phosphorylase-deficiency	Purine nucleoside phosphorylase deficiency	D81.5	D016511	613179	60743005	C0268125	PNP	https://medlineplus.gov/genetics/gene/pnp
pyle-disease	Pyle disease	Q78.5	D010009	265900	27837003	C0265294	SFRP4	https://medlineplus.gov/genetics/gene/sfrp4
pyridoxal-5-phosphate-dependent-epilepsy	Pyridoxal 5'-phosphate-dependent epilepsy		D004827	610090	124174008	C1864723	PNPO	https://medlineplus.gov/genetics/gene/pnpo
pyridoxine-dependent-epilepsy	Pyridoxine-dependent epilepsy		D012640	266100	734434007	C1849508	ALDH7A1	https://medlineplus.gov/genetics/gene/aldh7a1
pyruvate-carboxylase-deficiency	Pyruvate carboxylase deficiency	E74.4	D015324	266150	87694001	C0034341	PC	https://medlineplus.gov/genetics/gene/pc
pyruvate-dehydrogenase-deficiency	Pyruvate dehydrogenase deficiency		D015325	312170,614111,608782,245349,245348	46683007	C1855553,C0034345,C1855565,C3279841,C1837429,C1839413	PDP1	https://medlineplus.gov/genetics/gene/pdp1
pyruvate-dehydrogenase-deficiency	Pyruvate dehydrogenase deficiency		D015325	312170,614111,608782,245349,245348	46683007	C1855553,C0034345,C1855565,C3279841,C1837429,C1839413	PDHA1	https://medlineplus.gov/genetics/gene/pdha1
pyruvate-dehydrogenase-deficiency	Pyruvate dehydrogenase deficiency		D015325	312170,614111,608782,245349,245348	46683007	C1855553,C0034345,C1855565,C3279841,C1837429,C1839413	PDHB	https://medlineplus.gov/genetics/gene/pdhb
pyruvate-dehydrogenase-deficiency	Pyruvate dehydrogenase deficiency		D015325	312170,614111,608782,245349,245348	46683007	C1855553,C0034345,C1855565,C3279841,C1837429,C1839413	PDHX	https://medlineplus.gov/genetics/gene/pdhx
pyruvate-dehydrogenase-deficiency	Pyruvate dehydrogenase deficiency		D015325	312170,614111,608782,245349,245348	46683007	C1855553,C0034345,C1855565,C3279841,C1837429,C1839413	DLAT	https://medlineplus.gov/genetics/gene/dlat
pyruvate-kinase-deficiency	Pyruvate kinase deficiency	D55.2	D000745	266200	124331002	C0340968	PKLR	https://medlineplus.gov/genetics/gene/pklr
rab18-deficiency	RAB18 deficiency		D000015	212720,614222,615663,600118,614225	722380003	C0796037,C5442005	RAB18	https://medlineplus.gov/genetics/gene/rab18
rab18-deficiency	RAB18 deficiency		D000015	212720,614222,615663,600118,614225	722380003	C0796037,C5442005	RAB3GAP1	https://medlineplus.gov/genetics/gene/rab3gap1
rab18-deficiency	RAB18 deficiency		D000015	212720,614222,615663,600118,614225	722380003	C0796037,C5442005	RAB3GAP2	https://medlineplus.gov/genetics/gene/rab3gap2
rab18-deficiency	RAB18 deficiency		D000015	212720,614222,615663,600118,614225	722380003	C0796037,C5442005	TBC1D20	https://medlineplus.gov/genetics/gene/tbc1d20
rapadilino-syndrome	RAPADILINO syndrome		D001848	266280	702413000	C1849453	RECQL4	https://medlineplus.gov/genetics/gene/recql4
ren-related-kidney-disease	REN-related kidney disease		D007674	613092	46785007	C2751310	REN	https://medlineplus.gov/genetics/gene/ren
rnase-t2-deficient-leukoencephalopathy	RNAse T2-deficient leukoencephalopathy		D020279	612951	720825005	C2751843	RNASET2	https://medlineplus.gov/genetics/gene/rnaset2
rrm2b-related-mitochondrial-dna-depletion-syndrome-encephalomyopathic-form-with-renal-tubulopathy	RRM2B-related mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy		D017237	612075			RRM2B	https://medlineplus.gov/genetics/gene/rrm2b
rabson-mendenhall-syndrome	Rabson-Mendenhall syndrome		D056731	262190	33559001	C0271695	INSR	https://medlineplus.gov/genetics/gene/insr
rapid-onset-dystonia-parkinsonism	Rapid-onset dystonia parkinsonism		D020821	128235	702323008	C1868681	ATP1A3	https://medlineplus.gov/genetics/gene/atp1a3
recombinant-8-syndrome	Recombinant 8 syndrome		D025063	179613	718189004		8	https://medlineplus.gov/genetics/chromosome/8
recurrent-hydatidiform-mole	Recurrent hydatidiform mole	O01.0	D006828	231090,614293	237249000	C3280352,C3463897	NLRP7	https://medlineplus.gov/genetics/gene/nlrp7
recurrent-hydatidiform-mole	Recurrent hydatidiform mole	O01.0	D006828	231090,614293	237249000	C3280352,C3463897	KHDC3L	https://medlineplus.gov/genetics/gene/khdc3l
recurrent-hydatidiform-mole	Recurrent hydatidiform mole	O01.0	D006828	231090,614293	237249000	C3280352,C3463897	C11orf80	https://www.ncbi.nlm.nih.gov/gene/79703
recurrent-hydatidiform-mole	Recurrent hydatidiform mole	O01.0	D006828	231090,614293	237249000	C3280352,C3463897	MEI1	https://www.ncbi.nlm.nih.gov/gene/150365
recurrent-hydatidiform-mole	Recurrent hydatidiform mole	O01.0	D006828	231090,614293	237249000	C3280352,C3463897	REC114	https://www.ncbi.nlm.nih.gov/gene/283677
refsum-disease	Refsum disease	G60.1	D012035	266500	25362006	C0034960	PHYH	https://medlineplus.gov/genetics/gene/phyh
refsum-disease	Refsum disease	G60.1	D012035	266500	25362006	C0034960	PEX7	https://medlineplus.gov/genetics/gene/pex7
renal-coloboma-syndrome	Renal coloboma syndrome		D003103,D007674	120330	446449009	C1852759	PAX2	https://medlineplus.gov/genetics/gene/pax2
renal-hypouricemia	Renal hypouricemia		D015499	220150,612076	236478009	C2677549,C0473219	SLC22A12	https://medlineplus.gov/genetics/gene/slc22a12
renal-hypouricemia	Renal hypouricemia		D015499	220150,612076	236478009	C2677549,C0473219	SLC2A9	https://medlineplus.gov/genetics/gene/slc2a9
renal-tubular-acidosis-with-deafness	Renal tubular acidosis with deafness		D000141	267300	236532003	C0403554	ATP6V1B1	https://medlineplus.gov/genetics/gene/atp6v1b1
renal-tubular-acidosis-with-deafness	Renal tubular acidosis with deafness		D000141	267300	236532003	C0403554	ATP6V0A4	https://medlineplus.gov/genetics/gene/atp6v0a4
renal-tubular-dysgenesis	Renal tubular dysgenesis		D007674	267430	702397002	C0266313	REN	https://medlineplus.gov/genetics/gene/ren
renal-tubular-dysgenesis	Renal tubular dysgenesis		D007674	267430	702397002	C0266313	ACE	https://medlineplus.gov/genetics/gene/ace
renal-tubular-dysgenesis	Renal tubular dysgenesis		D007674	267430	702397002	C0266313	AGT	https://medlineplus.gov/genetics/gene/agt
renal-tubular-dysgenesis	Renal tubular dysgenesis		D007674	267430	702397002	C0266313	AGTR1	https://medlineplus.gov/genetics/gene/agtr1
renpenning-syndrome	Renpenning syndrome		D038901	309500	699669001	C0796135	PQBP1	https://medlineplus.gov/genetics/gene/pqbp1
restless-legs-syndrome	Restless legs syndrome	G25.81	D012148	102300,610438,608831,611185,611242,615197,612853,610439	32914008		MEIS1	https://www.ncbi.nlm.nih.gov/gene/4211
restless-legs-syndrome	Restless legs syndrome	G25.81	D012148	102300,610438,608831,611185,611242,615197,612853,610439	32914008		MAP2K5	https://www.ncbi.nlm.nih.gov/gene/5607
restless-legs-syndrome	Restless legs syndrome	G25.81	D012148	102300,610438,608831,611185,611242,615197,612853,610439	32914008		PTPRD	https://www.ncbi.nlm.nih.gov/gene/5789
restless-legs-syndrome	Restless legs syndrome	G25.81	D012148	102300,610438,608831,611185,611242,615197,612853,610439	32914008		TOX3	https://www.ncbi.nlm.nih.gov/gene/27324
restless-legs-syndrome	Restless legs syndrome	G25.81	D012148	102300,610438,608831,611185,611242,615197,612853,610439	32914008		BTBD9	https://www.ncbi.nlm.nih.gov/gene/114781
restless-legs-syndrome	Restless legs syndrome	G25.81	D012148	102300,610438,608831,611185,611242,615197,612853,610439	32914008		SKOR1	https://www.ncbi.nlm.nih.gov/gene/390598
retinal-arterial-macroaneurysm-with-supravalvular-pulmonic-stenosis	Retinal arterial macroaneurysm with supravalvular pulmonic stenosis	H35.09	D015785	614224		C3280205	IGFBP7	https://medlineplus.gov/genetics/gene/igfbp7
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	USH2A	https://medlineplus.gov/genetics/gene/ush2a
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CLRN1	https://medlineplus.gov/genetics/gene/clrn1
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PRPH2	https://medlineplus.gov/genetics/gene/prph2
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	BEST1	https://medlineplus.gov/genetics/gene/best1
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CRB1	https://medlineplus.gov/genetics/gene/crb1
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RPE65	https://medlineplus.gov/genetics/gene/rpe65
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RHO	https://medlineplus.gov/genetics/gene/rho
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RPGR	https://medlineplus.gov/genetics/gene/rpgr
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RP2	https://medlineplus.gov/genetics/gene/rp2
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	ABCA4	https://medlineplus.gov/genetics/gene/abca4
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PDE6B	https://medlineplus.gov/genetics/gene/pde6b
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	WDR19	https://medlineplus.gov/genetics/gene/wdr19
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CRX	https://medlineplus.gov/genetics/gene/crx
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CA4	https://www.ncbi.nlm.nih.gov/gene/762
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CNGB1	https://www.ncbi.nlm.nih.gov/gene/1258
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CNGA1	https://www.ncbi.nlm.nih.gov/gene/1259
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	GUCA1B	https://www.ncbi.nlm.nih.gov/gene/2979
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	IDH3B	https://www.ncbi.nlm.nih.gov/gene/3420
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	IMPDH1	https://www.ncbi.nlm.nih.gov/gene/3614
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	MT-TS2	https://www.ncbi.nlm.nih.gov/gene/4575
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	NRL	https://www.ncbi.nlm.nih.gov/gene/4901
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PDE6A	https://www.ncbi.nlm.nih.gov/gene/5145
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PDE6G	https://www.ncbi.nlm.nih.gov/gene/5148
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RBP3	https://www.ncbi.nlm.nih.gov/gene/5949
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RGR	https://www.ncbi.nlm.nih.gov/gene/5995
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RLBP1	https://www.ncbi.nlm.nih.gov/gene/6017
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	ROM1	https://www.ncbi.nlm.nih.gov/gene/6094
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RP9	https://www.ncbi.nlm.nih.gov/gene/6100
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RP1	https://www.ncbi.nlm.nih.gov/gene/6101
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	SAG	https://www.ncbi.nlm.nih.gov/gene/6295
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	TULP1	https://www.ncbi.nlm.nih.gov/gene/7287
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PROM1	https://www.ncbi.nlm.nih.gov/gene/8842
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PRPF3	https://www.ncbi.nlm.nih.gov/gene/9129
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	LRAT	https://www.ncbi.nlm.nih.gov/gene/9227
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	NR2E3	https://www.ncbi.nlm.nih.gov/gene/10002
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	TOPORS	https://www.ncbi.nlm.nih.gov/gene/10210
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	MERTK	https://www.ncbi.nlm.nih.gov/gene/10461
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	SEMA4A	https://www.ncbi.nlm.nih.gov/gene/10510
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PRPF8	https://www.ncbi.nlm.nih.gov/gene/10594
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	SNRNP200	https://www.ncbi.nlm.nih.gov/gene/23020
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	FSCN2	https://www.ncbi.nlm.nih.gov/gene/25794
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PRPF31	https://www.ncbi.nlm.nih.gov/gene/26121
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	IMPG2	https://www.ncbi.nlm.nih.gov/gene/50939
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	SPATA7	https://www.ncbi.nlm.nih.gov/gene/55812
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	KLHL7	https://www.ncbi.nlm.nih.gov/gene/55975
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	FAM161A	https://www.ncbi.nlm.nih.gov/gene/84140
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	TTC8	https://www.ncbi.nlm.nih.gov/gene/123016
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	ZNF513	https://www.ncbi.nlm.nih.gov/gene/130557
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	RDH12	https://www.ncbi.nlm.nih.gov/gene/145226
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	EYS	https://www.ncbi.nlm.nih.gov/gene/346007
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	CERKL	https://www.ncbi.nlm.nih.gov/gene/375298
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PCARE	https://www.ncbi.nlm.nih.gov/gene/388939
retinitis-pigmentosa	Retinitis pigmentosa	H35.52	D012174	268000	80328002,28835009	C0035334	PRCD	https://www.ncbi.nlm.nih.gov/gene/768206
retinoblastoma	Retinoblastoma	C69.20,C69.2,C69.22,C69.21	D012175	180200	370967009	C0035335	RB1	https://medlineplus.gov/genetics/gene/rb1
retinoblastoma	Retinoblastoma	C69.20,C69.2,C69.22,C69.21	D012175	180200	370967009	C0035335	MYCN	https://medlineplus.gov/genetics/gene/mycn
retinoblastoma	Retinoblastoma	C69.20,C69.2,C69.22,C69.21	D012175	180200	370967009	C0035335	13	https://medlineplus.gov/genetics/chromosome/13
rett-syndrome	Rett syndrome	F84.2	D015518	312750	68618008	C0035372	MECP2	https://medlineplus.gov/genetics/gene/mecp2
rhabdoid-tumor-predisposition-syndrome	Rhabdoid tumor predisposition syndrome		D009386	609322,613325		C1836327,C2750074	SMARCA4	https://medlineplus.gov/genetics/gene/smarca4
rhabdoid-tumor-predisposition-syndrome	Rhabdoid tumor predisposition syndrome		D009386	609322,613325		C1836327,C2750074	SMARCB1	https://medlineplus.gov/genetics/gene/smarcb1
